dv_0 0.5000000000
dv_1 0.5000000000
dv_2 0.5000000000
dv_3 0.5000000000
dv_4 0.5000000000
dv_5 0.5000000000
dv_6 0.5000000000
dv_7 0.5000000000
dv_8 0.5000000000
dv_9 0.5000000000
dv_10 0.50000000000
dv_11 0.50000000000
dv_12 0.50000000000
dv_13 0.50000000000
dv_14 0.50000000000
dv_15 0.50000000000
dv_16 0.50000000000
dv_17 0.50000000000
dv_18 0.50000000000
dv_19 0.50000000000
dv_20 0.50000000000
dv_21 0.50000000000
dv_22 0.50000000000
dv_23 0.50000000000
dv_24 0.50000000000
dv_25 0.50000000000
dv_26 0.50000000000
dv_27 0.50000000000
dv_28 0.50000000000
dv_29 0.50000000000
