real_name,dv_0,dv_1,dv_10,dv_11,dv_12,dv_13,dv_14,dv_15,dv_16,dv_17,dv_18,dv_19,dv_2,dv_20,dv_21,dv_22,dv_23,dv_24,dv_25,dv_26,dv_27,dv_28,dv_29,dv_3,dv_4,dv_5,dv_6,dv_7,dv_8,dv_9,obj2_add_par,obj1_add_par,_risk_
gen=1_member=10_de,0.155603,0,0,0.370007,0.650549,0,0.0700548,0,0.0749961,0.0592498,0,0.304075,0.703967,0.437926,0.146112,0.659408,0.65414,0.0193308,0.235505,0.444655,0.890165,0.302599,0.811981,0,0.191251,0.887331,0.00340291,0,0.259413,0.979807,0,0,0.808579
gen=1_member=11_de,0.291175,0.612541,1,0.424972,0.279944,1,1,0.470515,0.132982,0.312479,1,0.837138,0.684188,1,0.728863,0.629603,0.635233,0.205981,0,0.616735,0.822529,0.886433,0.386277,0.746763,0.383673,0.865881,0.531807,0.46357,0.841052,1,0,0,0.34335
gen=1_member=12_de,1,0.602506,1,0.150824,0.820298,0.817789,0.112956,0.605805,0.0727946,0,1,0.475788,0.814378,0.570417,0.0857324,0.833748,0.866918,0.318808,0.393711,0.735174,0.543348,0.92523,0.0130888,0.316262,0.926238,0.975273,0.420959,0.541419,0.242608,0.632664,0,0,0.310244
gen=1_member=13_de,0,0.356193,0.610586,0,0.526158,0.733099,0,0.115659,0,0.962786,0.72158,0.0567237,1,0.723651,0.0449611,0.503607,1,0.499452,0.951306,0.578328,0.638002,0.354719,0.655988,0,0.780984,0,0.158343,0,0.806362,0.678339,0,0,0.0321403
gen=1_member=14_de,0.496935,0.394235,0.894752,0,0.389653,0.740206,0.230678,0.997172,0.0751057,0,0.72304,0.0418222,0.976213,0.321997,0,0.634261,0.905229,0.657072,0,0.92062,0.582182,0.741724,0.299334,0,0.449549,0.473516,0.461753,0.316696,0.200376,0.715939,0,0,0.685604
gen=1_member=15_de,1,0.159661,0.389601,0.384062,0.863796,0.211627,0.793718,0,0,0.223492,0.282952,0.428103,1,0.305545,0,0.938353,0.692258,0.068066,0,0.403718,0.669103,0.567923,0.18059,0.891679,0.429598,0.626132,0.0320051,0,0,0.842359,0,0,0.915163
gen=1_member=16_de,0.800834,0.186094,0.930814,0.400669,0.44225,0.340439,0.417903,0.954874,0.120344,0.324279,0.667869,0.0444526,0.443991,0.808101,1,0.603367,0.0339149,0.0800745,0,0.751709,0.740494,0.778489,1,0.335396,0.537404,0,0.725129,0.78803,0.52428,1,0,0,0.568018
gen=1_member=17_de,1,0.180996,0.236622,0.496374,0.431512,0.738849,0.989573,0,0.595882,0.21667,0.517544,0.633759,1,0.834935,0.107223,0.908548,0.50691,0.660776,0.137287,0.118667,0.90158,0.740001,0.29276,0.0977251,0,0.604682,0.531916,0.187356,0.443715,0.938505,0,0,0.722243
gen=1_member=18_de,1,0.612541,0.0139401,0.424972,0.724533,0.941546,1,0.470515,0.967908,0.312479,1,0.837138,0.684188,1,0.728863,0.629603,0.449692,0.205981,0,0.616735,0.783695,0.886433,0.386277,0.746763,0,0.865881,0.531807,0.688292,0.841052,1,0,0,0.34335
gen=1_member=19_de,0.693841,0.159661,0.679049,0.384062,0.863796,0.815964,0.793718,0,0,0,0.895306,0.114816,0.18453,0.14469,0,0.938353,0.692258,0.068066,0.863024,0.403718,0.669103,0.567923,0.18059,0.961843,0.363986,0.626132,0.902735,0,0,0.913188,0,0,0.129617
