real_name,dv_0,dv_1,dv_10,dv_11,dv_12,dv_13,dv_14,dv_15,dv_16,dv_17,dv_18,dv_19,dv_2,dv_20,dv_21,dv_22,dv_23,dv_24,dv_25,dv_26,dv_27,dv_28,dv_29,dv_3,dv_4,dv_5,dv_6,dv_7,dv_8,dv_9,obj2_add_par,obj1_add_par,_risk_
gen=4_member=40_de,0.640834,0.115615,0.558958,0.392755,0.642526,0.0726359,0,0,0,0.286916,0.622783,0.468772,0,0,0.0100689,0.886036,0.885141,0.0995833,0.651215,1,0.72481,0.165324,0.477913,0.302745,0.371939,0.147302,0,0,0.249931,1,0,0,0.0644104
gen=4_member=41_de,0,0,1,0,0.72689,1,0.0509854,0,0,1,0.0554227,0.228488,0.888798,0.177402,0.107223,0.0636893,1,0.460628,0.870875,1,0.68611,0.258319,0.973653,0.129432,1,0,0.0851066,0,0,0.597116,0,0,0.99
gen=4_member=42_de,0,0,0,0.0640075,0.927819,1,0.55819,0,0,0.619941,0.893297,0.228488,0.443991,0.282301,0.0444647,0.343307,0.801648,0,0.0903171,0.503086,0.614933,0.424657,0,1,1,0,0.106383,0,0.214225,0.681354,0,0,0.850044
gen=4_member=43_de,1,0.0151416,0.490494,0.581879,0.72689,0.340439,0.609175,0,0,1,0.235765,0.257235,0.555193,0.326651,0.114956,0.897207,0.653216,0.0451306,0.0274574,0.159442,0.743413,0.218002,0,0.891679,0.0807019,0.147302,0.44681,0,0.531985,0.911977,0,0,0.352878
gen=4_member=44_de,0,0,1,0,0.424038,0.806384,0.0509854,0,0,0.528589,0,0.411278,0.888798,0.177402,0,0.391244,1,0.460628,0.870875,1,0.610204,0,0.973653,0.129432,1,0,0,0,0,0.597116,0,0,0.99
gen=4_member=45_de,1,0.109905,0.520922,0.631175,1,0.207988,1,0,0,0.666588,1,0.447211,1,0.685543,0.200799,0.730699,0.438961,0.13696,0.137287,0,0.721294,0.599058,0.0792135,1,0.0625795,0,0.531916,0,0.547271,0.734512,0,0,0.593955
gen=4_member=46_de,0.36,0.109682,0,0.706251,0.775838,0.451027,0.935316,0,0,0.124993,1,0,0.443991,0.409889,0.139909,0.933105,0.624501,0.180522,0,0.970776,0.723178,0,0.00755247,0.216089,0.169695,0.133574,0.425533,0,0.752282,0.884689,0,0,0.331983
gen=4_member=47_de,0.00083424,0.0656367,0.14222,0.418937,0.839689,0.312036,0.338887,0,0,0,1,0.651562,0,0,0.033089,0.819141,0.885141,0.280106,0.651215,1,0.68611,0.339726,0.465913,0.780674,0.541634,0,0,0,0.407745,1,0,0,0.171804
gen=4_member=48_de,0.640834,0.115615,0.398715,0.392755,0.642526,0.817789,0,0,0,0.286916,0.622783,0,0,0,0.0100689,0.886036,0.885141,0.0995833,0.651215,1,0.72481,0.218002,0.98875,0.302745,0.371939,0.147302,0,0,0,1,0,0,0.0644104
gen=4_member=49_de,0.160167,0.0658591,1,0.343862,0.821856,0.0689974,0.0581033,0,0,0.331832,1,0.651562,1,0.22584,0.0939786,0.616735,0.699601,0.236543,0.545254,0.781266,0.695156,0.339726,0.524192,0.813499,0.434519,0,0.340426,0,0.34105,0.879925,0,0,0.433776
